tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,-0.013,1.0
2,0.1,0.0,-0.005,1.0
3,0.15,0.0,-0.014,1.0
4,0.2,0.0,0.046,1.0
5,0.25,1.0,0.052,0.0
6,0.3,0.7279,0.045,0.0
7,0.35,0.5693,0.019,0.0
8,0.4,0.0,0.035,1.0
9,0.45,0.0,0.017,1.0
10,0.5,0.0,0.035,1.0
11,0.55,0.0,0.011,1.0
12,0.6,0.0,0.023,1.0
13,0.65,1.0,0.01,0.0
14,0.7,0.0,0.013,1.0
15,0.75,1.0,0.016,0.0
16,0.8,0.0,0.005,1.0
17,0.85,0.0,0.011,1.0
18,0.9,0.0,0.006,1.0
19,0.95,0.0,0.003,1.0
20,1.0,0.0,-0.001,1.0
21,1.05,1.0,-0.0,0.0
22,1.1,1.0,-0.004,0.0
23,1.15,1.0,0.002,0.0
24,1.2,0.0,-0.007,1.0
25,1.25,1.0,0.0,0.0
26,1.3,1.0,0.005,0.0
27,1.35,1.0,-0.005,0.0
28,1.4,0.0,-0.012,1.0
29,1.45,1.0,-0.015,0.0
30,1.5,1.0,0.01,0.0
31,1.55,1.0,0.008,0.0
32,1.6,1.0,0.008,0.0
33,1.65,1.0,0.011,0.0
34,1.7,1.0,-0.0,0.0
35,1.75,1.0,0.017,0.0
36,1.8,1.0,0.003,0.0
37,1.85,1.0,0.005,0.0
38,1.9,1.0,0.0,0.0
39,1.95,1.0,0.001,0.0
40,2.0,1.0,0.009,0.0
41,2.05,1.0,0.005,0.0
42,2.1,1.0,0.007,0.0
43,2.15,1.0,-0.002,0.0
44,2.2,1.0,0.002,0.0
45,2.25,1.0,0.003,0.0
46,2.3,1.0,0.002,0.0
47,2.35,1.0,-0.003,0.0
48,2.4,1.0,0.004,0.0
49,2.45,1.0,0.005,0.0
50,2.5,1.0,0.004,0.0
51,2.55,1.0,0.01,0.0
52,2.6,1.0,0.007,0.0
53,2.65,1.0,0.006,0.0
54,2.7,1.0,-0.003,0.0
55,2.75,1.0,-0.008,0.0
56,2.8,1.0,-0.005,0.0
57,2.85,1.0,-0.009,0.0
58,2.9,0.7719,-0.003,0.0
59,2.95,0.0,-0.008,1.0
60,3.0,0.0,-0.005,1.0
61,3.05,1.0,-0.001,0.0
62,3.1,0.0,-0.009,1.0
63,3.15,0.0,-0.001,1.0
64,3.2,0.0,-0.002,1.0
65,3.25,0.6672,0.002,0.0
66,3.3,0.6172,0.002,0.0
67,3.35,0.5672,0.0,0.0
68,3.4,0.5172,0.002,0.0
69,3.45,0.4672,0.005,0.0
70,3.5,1.0,0.005,0.0
71,3.55,0.7224,0.004,0.0
72,3.6,0.6275,-0.0,0.0
73,3.65,0.0,0.002,0.0
74,3.7,0.251,0.014,0.0
75,3.75,0.2078,-0.006,0.0
76,3.8,0.0,-0.01,1.0
77,3.85,0.1078,-0.01,0.0
78,3.9,1.0,-0.003,0.0
79,3.95,0.0,-0.009,0.0
80,4.0,1.0,-0.006,0.0
81,4.05,1.0,-0.001,0.0
82,4.1,1.0,-0.005,0.0
83,4.15,1.0,-0.004,0.0
84,4.2,0.9479,-0.003,0.0
85,4.25,0.6253,-0.005,0.0
86,4.3,0.4469,0.005,0.0
87,4.35,0.5976,0.003,0.0
88,4.4,0.0,0.002,0.0
89,4.45,0.2202,0.002,0.0
90,4.5,0.2073,0.0,0.0
91,4.55,0.1961,-0.004,0.0
92,4.6,0.1864,0.003,0.0
93,4.65,0.1864,-0.005,0.0
94,4.7,1.0,0.001,0.0
95,4.75,0.4234,-0.001,0.0
96,4.8,1.0,0.003,0.0
97,4.85,0.5722,-0.003,0.0
98,4.9,1.0,-0.004,0.0
99,4.95,0.5891,-0.003,0.0
100,5.0,0.7588,0.003,0.0
101,5.05,0.0,-0.003,0.0
102,5.1,0.2205,0.007,0.0
103,5.15,0.1842,0.002,0.0
104,5.2,0.1545,-0.007,0.0
105,5.25,0.1329,-0.006,0.0
106,5.3,0.1182,-0.013,0.0
107,5.35,1.0,-0.0,0.0
108,5.4,0.9447,-0.006,0.0
109,5.45,1.0,-0.014,0.0
110,5.5,0.8831,-0.007,0.0
111,5.55,1.0,-0.003,0.0
112,5.6,0.7805,-0.006,0.0
113,5.65,0.0,-0.003,0.0
114,5.7,0.237,-0.002,0.0
115,5.75,1.0,0.002,0.0
116,5.8,0.0,0.002,0.0
117,5.85,0.2431,-0.003,0.0
118,5.9,0.2237,-0.002,0.0
119,5.95,1.0,0.008,0.0
120,6.0,0.0,-0.0,0.0
121,6.05,0.2445,0.009,0.0
122,6.1,0.2445,0.008,0.0
123,6.15,0.2445,0.006,0.0
124,6.2,1.0,0.005,0.0
125,6.25,1.0,0.014,0.0
126,6.3,1.0,0.01,0.0
127,6.35,1.0,0.004,0.0
