step	idx	score	x	y	w	h	class
1	0	0.9955	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
1	2	0.8041	9.81	0.08	2.83	1.10	0
2	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9952	-32.00	-40.00	0.00	-0.00	0
2	2	0.8190	9.79	0.06	2.84	1.09	0
3	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7890	9.80	0.08	2.81	1.08	0
4	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7872	10.16	0.07	2.84	1.10	0
5	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
5	2	0.8860	10.29	0.11	2.84	1.10	0
6	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9106	10.61	0.11	2.82	1.09	0
7	0	0.9980	-32.00	-40.00	0.00	-0.00	0
7	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
7	2	0.8210	10.88	0.13	2.84	1.10	0
8	0	0.9980	-32.00	-40.00	0.00	0.00	0
8	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9939	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8219	11.11	0.12	2.82	1.09	0
9	0	0.9980	-32.00	-40.00	0.00	0.00	0
9	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9009	11.32	0.12	2.84	1.11	0
10	0	0.9979	-32.00	-40.00	0.00	0.00	0
10	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9204	11.46	0.13	2.84	1.10	0
11	0	0.9980	-32.00	-40.00	0.00	0.00	0
11	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9239	11.56	0.12	2.82	1.09	0
12	0	0.9981	-32.00	-40.00	0.00	0.00	0
12	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8600	11.84	0.12	2.81	1.09	0
13	0	0.9980	-32.00	-40.00	0.00	-0.00	0
13	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8688	12.17	0.15	2.84	1.10	0
14	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9122	12.38	0.14	2.83	1.10	0
15	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9946	-32.00	-40.00	-0.00	-0.00	0
15	3	0.9155	12.46	0.17	2.79	1.08	0
16	0	0.9980	-32.00	-40.00	0.00	-0.00	0
16	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9039	12.68	0.18	2.84	1.10	0
17	0	0.9980	-32.00	-40.00	0.00	-0.00	0
17	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8313	12.82	0.13	2.80	1.08	0
18	0	0.9980	-32.00	-40.00	0.00	-0.00	0
18	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
18	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
18	3	0.9056	13.36	0.14	2.80	1.08	0
19	0	0.9981	-32.00	-40.00	0.00	-0.00	0
19	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
19	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
19	3	0.9112	13.60	0.13	2.83	1.08	0
20	0	0.9980	-32.00	-40.00	0.00	-0.00	0
20	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8628	13.79	0.13	2.84	1.10	0
21	0	0.9980	-32.00	-40.00	0.00	-0.00	0
21	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
21	2	0.9944	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8905	14.35	0.10	2.79	1.08	0
22	0	0.9981	-32.00	-40.00	0.00	-0.00	0
22	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
22	2	0.9191	14.43	0.13	2.84	1.09	0
23	0	0.9980	-32.00	-40.00	0.00	0.00	0
23	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
23	2	0.8498	15.21	0.18	2.78	1.08	0
24	0	0.9981	-32.00	-40.00	0.00	-0.00	0
